date,net_load,AT_load_actual_entsoe_transparency,AT_solar_generation_actual,AT_wind_onshore_generation_actual,air_density,humidity,irradiance_surface,irradiance_toa,snow_mass,snowfall,temperature,wind_speed
2019/11/24 7:00,4606,6481,56,1819,1.169,0.005,47.787,169.535,2.614,0.001,4.304,1.821
2019/11/24 8:00,4940,6730,139,1651,1.166,0.006,129.681,332.106,2.593,0.001,5.813,1.898
2019/11/24 9:00,5133,6959,236,1590,1.161,0.006,207.637,447.482,2.56,0.001,7.312,2.056
2019/11/24 10:00,5146,7127,311,1670,1.156,0.006,267.595,507.783,2.514,0.001,8.697,2.088
2019/11/24 11:00,4952,6912,338,1622,1.151,0.006,280.514,508.868,2.463,0.001,9.712,2.072
2019/11/24 12:00,4778,6679,300,1601,1.149,0.006,251.423,450.718,2.415,0.001,10.209,2.057
2019/11/24 13:00,4796,6567,206,1565,1.148,0.006,176.668,337.226,2.379,0.001,9.956,1.876
2019/11/24 14:00,4916,6603,104,1583,1.151,0.006,76.095,176.181,2.359,0.001,8.592,1.425
2019/11/24 15:00,5334,7024,34,1656,1.155,0.006,5.154,18.779,2.354,0.001,6.358,1.202
2019/11/24 16:00,5614,7324,9,1701,1.159,0.006,0,0,2.354,0.001,5.483,1.333
2019/11/24 17:00,5659,7376,4,1713,1.162,0.006,0,0,2.353,0.001,5.034,1.36
2019/11/24 18:00,5482,7068,0,1586,1.165,0.006,0,0,2.352,0,4.748,1.361
2019/11/24 19:00,5271,6758,0,1487,1.167,0.006,0,0,2.35,0,4.558,1.37
2019/11/24 20:00,5048,6439,0,1391,1.169,0.006,0,0,2.349,0,4.431,1.371
2019/11/24 21:00,5203,6510,0,1307,1.169,0.006,0,0,2.348,0,4.215,1.209
2019/11/24 22:00,4845,6101,0,1256,1.17,0.005,0,0,2.348,0,4.104,1.193
2019/11/24 23:00,4663,5856,0,1193,1.171,0.005,0,0,2.347,0,3.996,1.194
2019/11/25 0:00,4569,5684,0,1115,1.171,0.005,0,0,2.347,0,3.895,1.187
2019/11/25 1:00,4607,5654,0,1047,1.172,0.005,0,0,2.348,0,3.75,1.223
2019/11/25 2:00,4706,5598,0,892,1.172,0.005,0,0,2.348,0,3.633,1.241
2019/11/25 3:00,4998,5844,0,846,1.173,0.005,0,0,2.348,0,3.443,1.243
2019/11/25 4:00,5773,6577,0,804,1.175,0.005,0,0,2.348,0,3.294,1.297
2019/11/25 5:00,7065,7851,0,786,1.176,0.005,0,0,2.348,0,3.047,1.309
2019/11/25 6:00,8212,8888,14,662,1.177,0.005,2.137,13.947,2.348,0,2.878,1.286
2019/11/25 7:00,8586,9195,46,563,1.177,0.005,41.134,165.444,2.348,0,3.316,1.311
2019/11/25 8:00,8659,9231,110,462,1.174,0.005,118.105,327.879,2.343,0,4.511,1.335
2019/11/25 9:00,8710,9312,181,421,1.17,0.005,207.442,443.145,2.325,0,5.858,1.28
2019/11/25 10:00,8742,9320,228,350,1.165,0.005,254.58,503.372,2.284,0,7.076,1.247
2019/11/25 11:00,8601,9137,238,298,1.161,0.005,264.822,504.48,2.231,0,7.93,1.283
2019/11/25 12:00,8736,9175,208,231,1.159,0.006,240.137,446.38,2.177,0,8.354,1.354
2019/11/25 13:00,8778,9146,146,222,1.158,0.006,168.237,333.04,2.135,0,8.1,1.417
2019/11/25 14:00,8928,9180,75,177,1.161,0.006,74.233,172.11,2.114,0,6.786,1.384
2019/11/25 15:00,9173,9415,26,216,1.166,0.005,5.543,17.233,2.111,0,4.644,1.32
2019/11/25 16:00,9237,9434,8,189,1.17,0.005,0,0,2.111,0,3.902,1.355
2019/11/25 17:00,9010,9197,4,183,1.173,0.005,0,0,2.111,0,3.593,1.328
2019/11/25 18:00,8398,8643,0,245,1.174,0.005,0,0,2.111,0,3.449,1.309
2019/11/25 19:00,7765,8048,0,283,1.175,0.005,0,0,2.111,0,3.267,1.211
2019/11/25 20:00,7078,7422,0,344,1.176,0.005,0,0,2.111,0,3.123,1.194
2019/11/25 21:00,6797,7185,0,388,1.177,0.005,0,0,2.111,0,3.098,1.128
2019/11/25 22:00,6279,6656,0,377,1.176,0.005,0,0,2.111,0,3.104,1.051
2019/11/25 23:00,5864,6305,0,441,1.176,0.005,0,0,2.112,0,3.07,0.97
2019/11/26 0:00,5569,6086,0,517,1.176,0.005,0,0,2.112,0,3.026,0.908
2019/11/26 1:00,5491,5958,0,467,1.176,0.005,0,0,2.113,0,2.937,0.819
2019/11/26 2:00,5656,5891,0,235,1.176,0.005,0,0,2.113,0,2.834,0.769
2019/11/26 3:00,5953,6086,0,133,1.176,0.005,0,0,2.114,0.001,2.686,0.706
2019/11/26 4:00,6726,6844,0,118,1.176,0.005,0,0,2.115,0.001,2.577,0.662
2019/11/26 5:00,7922,8015,0,93,1.177,0.005,0,0,2.116,0.001,2.566,0.67
2019/11/26 6:00,8952,9058,13,93,1.177,0.005,2.093,12.639,2.118,0.002,2.584,0.681
2019/11/26 7:00,9137,9306,41,128,1.177,0.005,35.897,161.476,2.119,0.001,3.289,0.809
2019/11/26 8:00,9043,9267,99,125,1.175,0.005,90.792,323.761,2.117,0.001,4.268,1.008
2019/11/26 9:00,9019,9358,164,175,1.172,0.005,149.899,438.914,2.11,0,5.31,1.037
2019/11/26 10:00,8940,9410,216,254,1.168,0.005,194.897,499.095,2.094,0,6.355,1.079
2019/11/26 11:00,8694,9220,239,287,1.164,0.005,220.72,500.227,2.067,0,7.216,1.054
2019/11/26 12:00,8675,9211,221,315,1.161,0.005,196.812,442.172,2.033,0,7.591,0.976
2019/11/26 13:00,8621,9160,162,377,1.16,0.005,134.725,328.939,2.001,0,7.439,0.9
2019/11/26 14:00,8646,9197,86,465,1.162,0.006,57.405,168.18,1.985,0,6.366,0.632
2019/11/26 15:00,8928,9413,28,457,1.164,0.005,3.88,15.803,1.981,0,4.605,0.682
2019/11/26 16:00,8985,9541,8,548,1.166,0.005,0,0,1.98,0,3.7,0.792
2019/11/26 17:00,8691,9285,4,590,1.168,0.005,0,0,1.98,0,3.148,0.844
2019/11/26 18:00,8050,8727,0,677,1.169,0.005,0,0,1.979,0,2.748,0.899
2019/11/26 19:00,7476,8228,0,752,1.17,0.005,0,0,1.979,0,2.476,0.963
2019/11/26 20:00,6806,7659,0,853,1.171,0.005,0,0,1.979,0,2.343,1.021
2019/11/26 21:00,6263,7357,0,1094,1.172,0.005,0,0,1.979,0,2.294,1.132
2019/11/26 22:00,5670,6815,0,1145,1.172,0.005,0,0,1.979,0,2.217,1.199
2019/11/26 23:00,5385,6488,0,1103,1.172,0.005,0,0,1.979,0,2.258,1.273
2019/11/27 0:00,4964,6252,0,1288,1.172,0.005,0,0,1.978,0.001,2.427,1.428
2019/11/27 1:00,4874,6114,0,1240,1.172,0.005,0,0,1.977,0.001,2.465,1.508
2019/11/27 2:00,4609,6001,0,1392,1.171,0.005,0,0,1.976,0.001,2.566,1.601
2019/11/27 3:00,4691,6218,0,1527,1.17,0.005,0,0,1.975,0.001,2.608,1.745
2019/11/27 4:00,5241,6964,0,1723,1.17,0.005,0,0,1.974,0.001,2.615,1.91
2019/11/27 5:00,6142,8158,0,2016,1.169,0.005,0,0,1.973,0.001,2.66,1.987
2019/11/27 6:00,6978,9207,14,2215,1.168,0.005,1.258,11.432,1.974,0.002,2.793,2.109
2019/11/27 7:00,7236,9436,42,2158,1.167,0.005,24.72,157.639,1.979,0.007,3.132,2.315
2019/11/27 8:00,7155,9485,93,2237,1.165,0.005,61.89,319.779,1.992,0.016,3.768,2.468
2019/11/27 9:00,7194,9606,156,2256,1.162,0.005,89.326,434.834,2.007,0.016,4.523,2.47
2019/11/27 10:00,7222,9668,200,2246,1.159,0.005,109.667,494.971,2.017,0.013,5.299,2.487
2019/11/27 11:00,7223,9499,195,2081,1.155,0.006,114.421,496.098,2.025,0.01,6.043,2.54
2019/11/27 12:00,7941,9478,145,1392,1.152,0.006,106.85,438.103,2.027,0.005,6.562,2.281
2019/11/27 13:00,8445,9370,88,837,1.151,0.006,68.954,324.951,2.026,0.003,6.598,1.636
2019/11/27 14:00,8806,9321,42,473,1.151,0.006,26.564,164.359,2.023,0.002,5.821,0.987
2019/11/27 15:00,9344,9595,15,236,1.152,0.006,2.335,14.484,2.024,0.001,4.938,0.871
2019/11/27 16:00,9479,9667,7,181,1.152,0.006,0,0,2.025,0.001,4.649,0.914
2019/11/27 17:00,9301,9386,4,81,1.152,0.006,0,0,2.026,0.001,4.547,0.911
2019/11/27 18:00,8782,8799,0,17,1.152,0.006,0,0,2.028,0.002,4.395,0.87
2019/11/27 19:00,8307,8318,0,11,1.152,0.005,0,0,2.03,0.002,4.216,0.823
2019/11/27 20:00,7647,7678,0,31,1.152,0.005,0,0,2.032,0.001,4.066,0.823
2019/11/27 21:00,7371,7428,0,57,1.152,0.005,0,0,2.033,0.001,3.917,0.836
2019/11/27 22:00,6781,6891,0,110,1.153,0.005,0,0,2.034,0.001,3.78,0.844
2019/11/27 23:00,6385,6496,0,111,1.153,0.005,0,0,2.035,0.001,3.719,0.855
2019/11/28 0:00,6137,6218,0,81,1.153,0.005,0,0,2.037,0.001,3.609,0.875
2019/11/28 1:00,5961,6087,0,126,1.153,0.005,0,0,2.038,0.001,3.537,0.908
2019/11/28 2:00,5820,6038,0,218,1.153,0.005,0,0,2.04,0.001,3.55,0.932
2019/11/28 3:00,6014,6229,0,215,1.152,0.005,0,0,2.042,0.001,3.73,0.909
2019/11/28 4:00,6725,6914,0,189,1.151,0.005,0,0,2.044,0.002,3.963,0.898
2019/11/28 5:00,7972,8167,0,195,1.151,0.005,0,0,2.047,0.003,4.207,0.913
2019/11/28 6:00,8931,9168,12,225,1.15,0.005,1.432,10.333,2.05,0.003,4.278,0.928
2019/11/28 7:00,9089,9347,37,221,1.15,0.005,30.324,153.92,2.053,0.003,4.897,0.868
2019/11/28 8:00,9029,9313,87,197,1.149,0.006,77.712,315.929,2.054,0.003,6.16,0.774
2019/11/28 9:00,9188,9425,143,94,1.148,0.006,115.415,430.874,2.052,0.002,7.249,0.886
2019/11/28 10:00,9253,9485,178,54,1.147,0.006,139.229,490.984,2.044,0.002,7.932,1.017
2019/11/28 11:00,9018,9279,190,71,1.145,0.006,141.266,492.104,2.03,0.002,8.282,1.113
2019/11/28 12:00,8909,9229,175,145,1.145,0.006,121.354,434.168,2.021,0.003,8.209,1.088
2019/11/28 13:00,8829,9182,131,222,1.145,0.006,85.619,321.14,2.017,0.006,7.705,0.917
2019/11/28 14:00,8868,9187,72,247,1.147,0.006,35.664,160.673,2.024,0.011,6.611,0.862
2019/11/28 15:00,9095,9468,22,351,1.149,0.006,2.256,13.273,2.035,0.011,5.474,1.006
2019/11/28 16:00,9066,9582,7,509,1.151,0.006,0,0,2.043,0.009,4.956,1.161
2019/11/28 17:00,8708,9271,4,559,1.152,0.005,0,0,2.05,0.007,4.589,1.267
2019/11/28 18:00,8147,8698,0,551,1.153,0.005,0,0,2.054,0.005,4.378,1.387
2019/11/28 19:00,7487,8215,0,728,1.154,0.005,0,0,2.058,0.006,4.126,1.462
2019/11/28 20:00,6724,7708,0,984,1.154,0.005,0,0,2.063,0.006,4.081,1.536
2019/11/28 21:00,6298,7482,0,1184,1.155,0.005,0,0,2.069,0.008,4.038,1.585
2019/11/28 22:00,6107,6959,0,852,1.155,0.005,0,0,2.076,0.008,3.819,1.584
2019/11/28 23:00,5804,6513,0,709,1.156,0.005,0,0,2.083,0.008,3.797,1.638
2019/11/29 0:00,5412,6268,0,856,1.156,0.005,0,0,2.092,0.009,3.865,1.702
2019/11/29 1:00,5067,6139,0,1072,1.156,0.005,0,0,2.102,0.012,3.759,1.708
2019/11/29 2:00,4922,6017,0,1095,1.157,0.005,0,0,2.113,0.013,3.564,1.752
2019/11/29 3:00,5245,6167,0,922,1.157,0.005,0,0,2.122,0.01,3.401,1.773
2019/11/29 4:00,5879,6869,0,990,1.158,0.005,0,0,2.129,0.009,3.331,1.767
2019/11/29 5:00,7003,8040,0,1037,1.158,0.005,0,0,2.136,0.009,3.369,1.76
2019/11/29 6:00,7881,9028,13,1134,1.158,0.005,2.226,9.335,2.145,0.013,3.465,1.762
2019/11/29 7:00,7890,9251,46,1315,1.158,0.005,37.333,150.338,2.156,0.015,4.41,1.749
2019/11/29 8:00,7744,9308,107,1457,1.157,0.005,83.104,312.209,2.169,0.015,5.696,1.847
2019/11/29 9:00,7808,9254,172,1274,1.156,0.006,114.477,427.087,2.179,0.015,6.48,1.994
2019/11/29 10:00,7896,9206,223,1087,1.155,0.006,138.63,487.12,2.188,0.017,7.022,2.123
2019/11/29 11:00,7609,9013,247,1157,1.154,0.006,159.906,488.26,2.198,0.021,7.468,2.289
2019/11/29 12:00,7346,8849,216,1287,1.153,0.006,149.145,430.371,2.214,0.029,7.643,2.337
2019/11/29 13:00,7344,8695,146,1205,1.154,0.006,103.207,317.449,2.236,0.029,7.345,2.123
2019/11/29 14:00,7671,8713,76,966,1.156,0.006,40.759,157.137,2.259,0.029,6.34,1.783
2019/11/29 15:00,7772,9029,23,1234,1.159,0.005,1.819,12.161,2.284,0.032,5.164,1.641
2019/11/29 16:00,7718,9216,7,1491,1.162,0.005,0,0,2.316,0.042,4.578,1.624
2019/11/29 17:00,7359,8977,4,1614,1.165,0.005,0,0,2.361,0.056,4.043,1.525
2019/11/29 18:00,6651,8503,0,1852,1.169,0.005,0,0,2.442,0.104,3.573,1.554
2019/11/29 19:00,5819,8000,0,2181,1.173,0.005,0,0,2.532,0.088,2.929,1.653
2019/11/29 20:00,5215,7486,0,2271,1.178,0.004,0,0,2.603,0.067,2.205,1.763
2019/11/29 21:00,5487,7323,0,1836,1.183,0.004,0,0,2.659,0.057,1.51,1.835
2019/11/29 22:00,4894,6905,0,2011,1.186,0.004,0,0,2.704,0.05,1.003,1.976
2019/11/29 23:00,4472,6636,0,2164,1.19,0.004,0,0,2.744,0.047,0.548,2.039
2019/11/30 0:00,4228,6359,0,2131,1.192,0.004,0,0,2.78,0.042,0.099,2.008
2019/11/30 1:00,4241,6209,0,1968,1.195,0.004,0,0,2.809,0.04,-0.343,1.895
2019/11/30 2:00,4061,6039,0,1978,1.197,0.004,0,0,2.835,0.037,-0.592,1.973
2019/11/30 3:00,3930,6116,0,2186,1.199,0.004,0,0,2.858,0.034,-0.873,1.914
2019/11/30 4:00,4395,6456,0,2061,1.2,0.003,0,0,2.877,0.028,-1.177,1.748
2019/11/30 5:00,4890,6883,0,1993,1.202,0.003,0,0,2.892,0.027,-1.459,1.652
2019/11/30 6:00,5694,7534,14,1826,1.203,0.003,2.552,8.415,2.906,0.025,-1.607,1.588
2019/11/30 7:00,6201,7919,53,1665,1.203,0.003,64.216,146.906,2.918,0.021,-0.745,1.699
2019/11/30 8:00,6482,8118,136,1500,1.202,0.004,160.736,308.626,2.929,0.021,0.737,1.941
2019/11/30 9:00,6703,8162,225,1234,1.199,0.004,253.148,423.388,2.928,0.013,1.934,2.174
2019/11/30 10:00,6817,8164,274,1073,1.195,0.004,303.232,483.41,2.913,0.008,2.863,2.242
2019/11/30 11:00,6809,7991,273,909,1.193,0.003,299.385,484.534,2.893,0.007,3.449,2.19
2019/11/30 12:00,6940,7811,224,647,1.191,0.003,251.864,426.735,2.869,0.003,3.626,2.044
2019/11/30 13:00,7079,7773,146,548,1.191,0.003,171.084,313.893,2.851,0.004,3.362,1.646
2019/11/30 14:00,7433,7918,73,412,1.192,0.004,71.494,153.715,2.845,0.003,1.996,0.832
2019/11/30 15:00,7931,8318,22,365,1.195,0.003,4.097,11.144,2.845,0.002,-0.157,0.872
2019/11/30 16:00,8293,8636,7,336,1.197,0.003,0,0,2.847,0.004,-0.955,0.892
2019/11/30 17:00,8218,8470,4,248,1.2,0.003,0,0,2.849,0.001,-1.569,0.871
2019/11/30 18:00,7793,7991,0,198,1.202,0.003,0,0,2.849,0,-2.095,0.852
2019/11/30 19:00,7557,7703,0,146,1.203,0.003,0,0,2.85,0,-2.495,0.829
2019/11/30 20:00,7250,7338,0,88,1.205,0.003,0,0,2.85,0,-2.745,0.822
2019/11/30 21:00,7287,7314,0,27,1.206,0.003,0,0,2.851,0.001,-2.919,0.804
2019/11/30 22:00,6871,6879,0,8,1.207,0.003,0,0,2.852,0.001,-3.069,0.777
2019/11/30 23:00,6616,6620,0,4,1.207,0.003,0,0,2.853,0.001,-3.08,0.717
2019/12/1 0:00,6360,6364,0,4,1.208,0.003,0,0,2.854,0.001,-2.94,0.64
2019/12/1 1:00,6264,6271,0,7,1.208,0.003,0,0,2.855,0.001,-2.759,0.574
2019/12/1 2:00,6072,6094,0,22,1.208,0.003,0,0,2.856,0.002,-2.809,0.682
2019/12/1 3:00,6046,6097,0,51,1.209,0.003,0,0,2.858,0.002,-3.126,0.798
2019/12/1 4:00,6112,6255,0,143,1.21,0.003,0,0,2.86,0.003,-3.325,0.834
2019/12/1 5:00,6125,6436,0,311,1.21,0.003,0,0,2.862,0.004,-3.268,0.926
2019/12/1 6:00,6488,6949,8,453,1.211,0.003,2.242,7.587,2.865,0.004,-2.993,1.072
2019/12/1 7:00,6435,7219,31,753,1.21,0.003,54.758,143.588,2.867,0.004,-1.747,1.649
2019/12/1 8:00,6273,7455,84,1098,1.207,0.003,121.046,305.173,2.868,0.004,-0.396,2.008
2019/12/1 9:00,6144,7545,142,1259,1.201,0.003,165.977,419.882,2.867,0.004,0.862,2.308
2019/12/1 10:00,5930,7635,181,1524,1.196,0.003,229.926,479.817,2.861,0.006,1.991,2.659
2019/12/1 11:00,5472,7458,190,1796,1.191,0.004,221.488,480.98,2.852,0.006,2.639,2.76
2019/12/1 12:00,5073,7259,162,2024,1.189,0.004,163.965,423.224,2.84,0.005,2.656,2.608
2019/12/1 13:00,5001,7185,108,2076,1.189,0.004,94.342,310.46,2.831,0.005,2.159,2.262
2019/12/1 14:00,5032,7220,52,2136,1.19,0.004,28.869,150.427,2.829,0.006,1.31,1.949
2019/12/1 15:00,5375,7568,16,2177,1.192,0.004,1.327,10.219,2.835,0.008,0.521,1.874
2019/12/1 16:00,5693,7812,5,2114,1.194,0.004,0,0,2.844,0.012,0.206,1.911
2019/12/1 17:00,5692,7810,4,2114,1.195,0.004,0,0,2.857,0.019,0.002,1.896
2019/12/1 18:00,5280,7508,0,2228,1.195,0.004,0,0,2.889,0.05,-0.123,1.873
2019/12/1 19:00,4959,7194,0,2235,1.195,0.004,0,0,2.924,0.049,-0.14,1.826
2019/12/1 20:00,4730,6817,0,2087,1.195,0.004,0,0,2.968,0.061,-0.121,1.721
2019/12/1 21:00,4884,6855,0,1971,1.195,0.004,0,0,3.044,0.107,-0.135,1.56
2019/12/1 22:00,4746,6468,0,1722,1.195,0.004,0,0,3.154,0.137,-0.136,1.454
2019/12/1 23:00,4634,6264,0,1630,1.195,0.004,0,0,3.304,0.17,-0.211,1.253
2019/12/2 0:00,4830,6047,0,1217,1.196,0.004,0,0,3.483,0.198,-0.378,1.157
2019/12/2 1:00,5128,5958,0,830,1.196,0.004,0,0,3.7,0.234,-0.489,1.049
2019/12/2 2:00,5343,5906,0,563,1.196,0.004,0,0,3.954,0.275,-0.535,0.899
2019/12/2 3:00,5856,6146,0,290,1.196,0.004,0,0,4.294,0.385,-0.592,0.784
2019/12/2 4:00,6843,6991,0,148,1.197,0.004,0,0,4.728,0.47,-0.631,0.708
2019/12/2 5:00,8160,8256,0,96,1.198,0.004,0,0,5.207,0.476,-0.769,0.539
2019/12/2 6:00,9319,9380,8,53,1.2,0.004,0.356,6.84,5.667,0.438,-0.916,0.733
2019/12/2 7:00,9770,9847,12,65,1.202,0.004,18.106,140.426,6.018,0.281,-0.854,1.2
2019/12/2 8:00,9750,9955,29,176,1.203,0.004,65.139,301.895,6.217,0.154,-0.403,1.609
2019/12/2 9:00,9442,10085,52,591,1.201,0.004,133.868,416.512,6.286,0.07,0.279,1.944
2019/12/2 10:00,8718,10182,72,1392,1.199,0.004,187.74,476.427,6.252,0.033,0.969,2.362
2019/12/2 11:00,8331,10060,91,1638,1.197,0.004,218.27,477.547,6.166,0.02,1.466,2.625
2019/12/2 12:00,8073,10021,106,1842,1.196,0.004,204.06,419.857,6.075,0.014,1.666,2.643
2019/12/2 13:00,7930,9931,87,1914,1.197,0.003,151.453,307.178,6.014,0.012,1.425,2.411
2019/12/2 14:00,7911,9959,47,2001,1.199,0.003,58.31,147.292,5.993,0.01,0.405,1.85
2019/12/2 15:00,8310,10269,15,1944,1.202,0.003,2.425,9.376,5.997,0.01,-1.214,1.555
2019/12/2 16:00,8387,10403,5,2011,1.205,0.003,0,0,6.004,0.007,-2.121,1.493
2019/12/2 17:00,8186,10216,4,2026,1.208,0.003,0,0,6.009,0.004,-2.646,1.539
2019/12/2 18:00,7410,9623,0,2213,1.21,0.003,0,0,6.013,0.003,-2.985,1.659
2019/12/2 19:00,6831,9049,0,2218,1.212,0.003,0,0,6.016,0.002,-3.159,1.77
2019/12/2 20:00,6336,8488,0,2152,1.214,0.003,0,0,6.018,0.002,-3.327,1.807
2019/12/2 21:00,6212,8264,0,2052,1.215,0.003,0,0,6.02,0.001,-3.412,1.816
2019/12/2 22:00,5757,7711,0,1954,1.216,0.003,0,0,6.022,0.001,-3.574,1.692
2019/12/2 23:00,5448,7345,0,1897,1.217,0.003,0,0,6.025,0.002,-3.697,1.657
2019/12/3 0:00,5053,7127,0,2074,1.217,0.003,0,0,6.028,0.004,-3.76,1.704
2019/12/3 1:00,4916,7039,0,2123,1.217,0.003,0,0,6.034,0.006,-3.783,1.804
2019/12/3 2:00,4885,6938,0,2053,1.217,0.003,0,0,6.043,0.01,-3.507,2.092
2019/12/3 3:00,5234,7086,0,1852,1.217,0.003,0,0,6.053,0.01,-3.358,2.063
2019/12/3 4:00,6026,7794,0,1768,1.216,0.003,0,0,6.062,0.008,-3.327,1.926
2019/12/3 5:00,7241,9089,0,1848,1.216,0.003,0,0,6.069,0.006,-3.248,1.774
2019/12/3 6:00,8467,10144,8,1669,1.217,0.003,1.682,6.154,6.076,0.006,-3.332,1.604
2019/12/3 7:00,9125,10406,20,1261,1.217,0.003,57.265,137.398,6.082,0.005,-2.432,1.72
2019/12/3 8:00,9176,10334,53,1105,1.214,0.003,156.072,298.726,6.073,0.004,-0.717,1.854
2019/12/3 9:00,9146,10311,94,1071,1.21,0.003,246.287,413.265,6.016,0.002,0.658,1.99
2019/12/3 10:00,9034,10195,125,1036,1.206,0.003,305.172,473.143,5.904,0.002,1.543,2.077
2019/12/3 11:00,8824,9979,133,1022,1.204,0.003,307.499,474.288,5.77,0.002,1.987,2.025
2019/12/3 12:00,8849,9900,120,931,1.203,0.003,263.558,416.637,5.652,0.002,2.063,1.886
2019/12/3 13:00,9175,9907,82,650,1.203,0.003,176.976,304.061,5.578,0.001,1.664,1.4
2019/12/3 14:00,9555,10008,39,414,1.204,0.003,72.201,144.283,5.556,0,-0.027,0.743
2019/12/3 15:00,10074,10393,14,305,1.206,0.003,3.356,8.612,5.557,0,-2.07,0.867
2019/12/3 16:00,10440,10613,5,168,1.208,0.003,0,0,5.557,0,-2.579,0.89
2019/12/3 17:00,10309,10415,4,102,1.21,0.003,0,0,5.558,0,-2.771,0.857
2019/12/3 18:00,9773,9818,0,45,1.211,0.003,0,0,5.56,0.002,-3.059,0.802
2019/12/3 19:00,9200,9223,0,23,1.212,0.003,0,0,5.562,0.001,-3.154,0.754
2019/12/3 20:00,8611,8624,0,13,1.213,0.003,0,0,5.564,0.001,-3.249,0.732
2019/12/3 21:00,8320,8332,0,12,1.214,0.003,0,0,5.565,0.001,-3.269,0.699
2019/12/3 22:00,7786,7795,0,9,1.214,0.003,0,0,5.566,0,-3.34,0.664
2019/12/3 23:00,7475,7485,0,10,1.214,0.003,0,0,5.567,0,-3.444,0.677
2019/12/4 0:00,7185,7223,0,38,1.214,0.003,0,0,5.567,0,-3.643,0.684
2019/12/4 1:00,7018,7119,0,101,1.214,0.003,0,0,5.568,0,-3.818,0.734
2019/12/4 2:00,6894,7027,0,133,1.214,0.003,0,0,5.568,0,-3.976,0.787
2019/12/4 3:00,6973,7176,0,203,1.214,0.003,0,0,5.569,0,-4.105,0.829
2019/12/4 4:00,7579,7860,0,281,1.214,0.002,0,0,5.569,0,-4.231,0.86
2019/12/4 5:00,8614,9064,0,450,1.215,0.002,0,0,5.57,0,-4.315,0.892
2019/12/4 6:00,9561,10077,9,507,1.216,0.002,1.858,5.554,5.571,0,-4.364,0.968
2019/12/4 7:00,9699,10234,31,504,1.216,0.003,74.094,134.504,5.571,0,-3.148,1.253
2019/12/4 8:00,9417,10052,89,546,1.213,0.003,195.416,295.717,5.564,0,-0.96,1.629
2019/12/4 9:00,9025,9830,166,639,1.207,0.003,289.574,410.183,5.512,0,0.844,1.891
2019/12/4 10:00,8629,9628,230,769,1.202,0.003,340.415,470.027,5.38,0,2.042,2.092
2019/12/4 11:00,8198,9351,248,905,1.198,0.003,341.409,471.175,5.202,0,2.698,2.208
2019/12/4 12:00,7899,9335,218,1218,1.196,0.003,292.382,413.552,5.033,0,2.822,2.237
2019/12/4 13:00,7731,9411,144,1536,1.196,0.003,199.761,301.071,4.923,0,2.222,2.01
2019/12/4 14:00,7718,9574,64,1792,1.2,0.003,79.556,141.426,4.884,0,0.317,1.574
2019/12/4 15:00,8092,10107,17,1998,1.205,0.003,2.943,7.925,4.88,0,-1.999,1.677
2019/12/4 16:00,8431,10264,5,1828,1.21,0.003,0,0,4.878,0,-2.679,1.888
2019/12/4 17:00,8134,10050,4,1912,1.214,0.003,0,0,4.877,0.001,-3.056,1.973
2019/12/4 18:00,7378,9460,0,2082,1.216,0.003,0,0,4.878,0.003,-3.29,2.047
2019/12/4 19:00,6678,8902,0,2224,1.217,0.003,0,0,4.882,0.004,-3.424,2.141
2019/12/4 20:00,5887,8318,0,2431,1.218,0.003,0,0,4.887,0.006,-3.527,2.195
2019/12/4 21:00,5609,8089,0,2480,1.218,0.003,0,0,4.892,0.004,-3.631,2.143
2019/12/4 22:00,5098,7580,0,2482,1.218,0.003,0,0,4.895,0.002,-3.757,2.091
2019/12/4 23:00,4687,7254,0,2567,1.218,0.003,0,0,4.896,0.001,-3.918,2.107
2019/12/5 0:00,4428,7001,0,2573,1.218,0.003,0,0,4.896,0.001,-4.026,2.115
2019/12/5 1:00,4349,6878,0,2529,1.218,0.003,0,0,4.897,0.001,-4.084,2.104
2019/12/5 2:00,4226,6824,0,2598,1.218,0.003,0,0,4.897,0.001,-4.101,2.097
2019/12/5 3:00,4341,6984,0,2643,1.218,0.002,0,0,4.898,0.001,-4.078,2.162
2019/12/5 4:00,5041,7658,0,2617,1.218,0.002,0,0,4.9,0.001,-4.076,2.226
2019/12/5 5:00,6308,8820,0,2512,1.218,0.002,0,0,4.901,0.002,-4.09,2.203
2019/12/5 6:00,7451,9889,9,2429,1.219,0.002,1.583,5.001,4.905,0.003,-4.121,2.098
2019/12/5 7:00,7862,10180,32,2286,1.218,0.002,68.941,131.768,4.907,0.002,-3.406,2.159
2019/12/5 8:00,7798,10146,86,2262,1.215,0.003,186.742,292.854,4.903,0.001,-1.646,2.23
2019/12/5 9:00,7638,10016,166,2212,1.21,0.003,282.77,407.227,4.859,0.001,0.111,2.198
2019/12/5 10:00,7576,9935,232,2127,1.205,0.003,335.21,467.068,4.761,0,1.345,2.12
2019/12/5 11:00,7460,9757,252,2045,1.201,0.003,337.01,468.233,4.633,0,2.097,2.049
2019/12/5 12:00,7692,9701,220,1789,1.199,0.003,288.92,410.652,4.5,0,2.299,1.95
2019/12/5 13:00,7848,9704,142,1714,1.199,0.004,196.645,298.268,4.411,0,1.806,1.747
2019/12/5 14:00,7989,9809,59,1761,1.201,0.003,77.694,138.703,4.384,0.001,0.178,1.429
